Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1325678640,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325678700,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325678760,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325678820,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325678880,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325678940,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679000,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679060,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679120,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679180,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679240,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679300,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679360,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679420,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679480,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679540,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679600,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679660,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679720,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679780,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679840,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679900,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325679960,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680020,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680080,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680140,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680200,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680260,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680320,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680380,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680440,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680500,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680560,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680620,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680680,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680740,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680800,4.93,4.93,4.93,4.93,9.68,47.7224,4.93
1325680860,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325680920,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325680980,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681040,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681100,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681160,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681220,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681280,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681340,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681400,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681460,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681520,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681580,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681640,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681700,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681760,5.19,5.19,5.19,5.19,2.6416185,13.710000015,5.19
1325681820,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325681880,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325681940,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682000,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682060,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682120,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682180,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682240,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682300,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682360,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682420,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682480,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682540,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682600,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682660,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682720,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682780,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682840,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682900,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325682960,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683020,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683080,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683140,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683200,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683260,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683320,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683380,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683440,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683500,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683560,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683620,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683680,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683740,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683800,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683860,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683920,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325683980,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684040,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684100,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684160,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684220,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684280,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684340,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684400,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684460,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684520,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684580,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684640,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684700,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684760,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684820,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684880,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325684940,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685000,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685060,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685120,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685180,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685240,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685300,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685360,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685420,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685480,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685540,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685600,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685660,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685720,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685780,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685840,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685900,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325685960,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686020,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686080,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686140,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686200,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686260,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686320,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686380,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686440,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686500,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686560,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686620,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686680,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686740,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686800,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686860,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686920,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325686980,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687040,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687100,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687160,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687220,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687280,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687340,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687400,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687460,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687520,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687580,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687640,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687700,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687760,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687820,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687880,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325687940,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688000,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688060,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688120,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688180,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688240,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688300,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688360,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688420,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688480,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688540,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688600,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688660,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688720,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688780,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688840,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688900,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325688960,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689020,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689080,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689140,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689200,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689260,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689320,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689380,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689440,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689500,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689560,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689620,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689680,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689740,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689800,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689860,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689920,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325689980,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690040,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690100,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690160,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690220,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690280,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690340,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690400,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690460,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690520,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690580,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690640,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690700,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690760,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690820,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690880,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325690940,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325691000,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325691060,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325691120,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325691180,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325691240,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325691300,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325691360,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325691420,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325691480,5.19,5.19,5.19,5.19,8.72447013,45.279999975,5.19
1325691540,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325691600,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325691660,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325691720,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325691780,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325691840,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325691900,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325691960,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325692020,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325692080,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325692140,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325692200,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325692260,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325692320,5.19,5.19,5.19,5.19,16.34472603,84.829128096,5.19
1325692380,5.32,5.32,5.32,5.32,0.18609023,0.9900000236,5.32
1325692440,5.32,5.32,5.32,5.32,10.39473684,55.299999989,5.32
1325692500,5.32,5.32,5.32,5.32,10.39473684,55.299999989,5.32
1325692560,5.32,5.32,5.32,5.32,10.39473684,55.299999989,5.32
1325692620,5.32,5.32,5.32,5.32,10.39473684,55.299999989,5.32
1325692680,5.32,5.32,5.32,5.32,10.39473684,55.299999989,5.32
1325692740,5.32,5.32,5.32,5.32,10.39473684,55.299999989,5.32
1325692800,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325692860,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325692920,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325692980,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693040,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693100,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693160,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693220,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693280,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693340,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693400,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693460,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693520,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693580,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693640,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693700,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693760,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693820,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693880,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325693940,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694000,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694060,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694120,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694180,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694240,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694300,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694360,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694420,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694480,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694540,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694600,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694660,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694720,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694780,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694840,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694900,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325694960,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695020,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695080,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695140,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695200,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695260,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695320,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695380,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695440,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695500,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695560,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695620,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695680,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695740,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695800,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695860,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695920,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325695980,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696040,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696100,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696160,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696220,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696280,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696340,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696400,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696460,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696520,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696580,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696640,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696700,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696760,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696820,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696880,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325696940,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697000,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697060,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697120,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697180,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697240,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697300,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697360,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697420,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697480,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697540,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697600,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697660,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697720,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697780,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697840,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697900,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325697960,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698020,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698080,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698140,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698200,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698260,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698320,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698380,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698440,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698500,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698560,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698620,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698680,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698740,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698800,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698860,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698920,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325698980,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325699040,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325699100,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325699160,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325699220,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325699280,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325699340,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325699400,5.36,5.37,5.36,5.37,13.62942272,73.060000006,5.3604618117
1325699460,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325699520,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325699580,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325699640,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325699700,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325699760,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325699820,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325699880,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325699940,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700000,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700060,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700120,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700180,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700240,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700300,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700360,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700420,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700480,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700540,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700600,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700660,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
1325700720,5.37,5.57,5.37,5.57,43.31219578,235.74706937,5.4429720112
